,loc_id,latitude,longitude,subnational1_code,entry_technique,sub_id,obs_id,month,day,year,proj_period_id,species_code,how_many,valid,reviewed,day1_am,day1_pm,day2_am,day2_pm,effort_hrs_atleast,snow_dep_atleast,data_entry_method
88390,L13180409,43.7182066,-79.2467228,CA-ON,/GOOGLE_MAP/ZOOM:15,S85494142,OBS1120599637,4,12,2021,PFW_2021,blujay,1,1,0,1,1,1,0,8.001,0.0,PFW Mobile App v1.1.17
88393,L4105220,46.95573,-92.2228193,US-MN,/GOOGLE_MAP/ZOOM:15,S82602587,OBS1085635914,2,28,2021,PFW_2021,blujay,2,1,0,1,1,1,1,8.001,15.001,PFW Web 4.1.4
88394,L13157322,42.0499037,-76.9115384,US-NY,/GOOGLE_MAP/ZOOM:15,S86222602,OBS1130229454,4,24,2021,PFW_2021,blujay,1,1,0,1,1,1,1,4.001,0.0,PFW Mobile App v1.1.17
88401,L12962328,48.3388669,-114.2331007,US-MT,/GOOGLE_MAP/ZOOM:15,S83285681,OBS1093562313,3,2,2021,PFW_2021,blujay,4,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
88402,L12769733,42.2564156,-85.6004767,US-MI,/GOOGLE_MAP/ZOOM:15,S77840742,OBS1033892553,12,20,2020,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
88404,L278726,42.2174693,-85.6186475,US-MI,ESRI_WEBSERVICE_STREET,S82661054,OBS1086325559,3,1,2021,PFW_2021,blujay,2,1,0,1,0,1,1,4.001,0.001,PFW Web 4.1.4
88453,L12797130,43.1543724,-76.1157753,US-NY,/GOOGLE_MAP/ZOOM:15,S76646744,OBS1017142063,11,24,2020,PFW_2021,blujay,4,1,0,1,0,0,0,4.001,,PFW Web 4.1.4
88456,L665024,39.142969,-76.7152923,US-MD,ESRI_WEBSERVICE_STREET,S76566530,OBS1016023294,11,21,2020,PFW_2021,blujay,5,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
88462,L138818,38.9984,-84.9832,US-IN,POSTCODE LAT/LONG LOOKUP,S80804723,OBS1070228607,2,6,2021,PFW_2021,blujay,28,0,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
88523,L12726412,38.7209934,-76.6254826,US-MD,/GOOGLE_MAP/ZOOM:15,S82790198,OBS1087837547,3,4,2021,PFW_2021,blujay,4,1,0,0,1,1,0,1.001,0.0,PFW Mobile App v1.1.17
88532,L107969,40.2893311,-74.8465179,US-NJ,PointMaker1.0_2,S80696251,OBS1069042391,2,7,2021,PFW_2021,blujay,2,1,0,1,1,1,1,4.001,15.001,PFW Web 4.1.4
88584,L12843651,40.0335049,-79.5650547,US-PA,/GOOGLE_MAP/ZOOM:18,S83456639,OBS1095542869,3,9,2021,PFW_2021,blujay,1,1,0,1,0,1,0,1.001,0.0,PFW Web 4.1.4
88644,L4355067,42.311078,-83.7639839,US-MI,/GOOGLE_MAP/ZOOM:15,S80777275,OBS1069883032,11,24,2020,PFW_2021,blujay,1,1,0,1,0,1,0,0.001,0.0,PFW Web 4.1.4
88660,L1840562,44.6315564,-68.5957944,US-ME,/GOOGLE_MAP/ZOOM:-2,S76565154,OBS1016002837,11,21,2020,PFW_2021,blujay,9,1,0,0,0,1,1,1.001,0.0,PFW Mobile App v1.1.17
88680,L5417331,45.263487,-88.632401,US-WI,/GOOGLE_MAP/ZOOM:15,S83037433,OBS1090657691,3,6,2021,PFW_2021,blujay,4,1,0,1,1,1,1,1.001,5.0,PFW Mobile App v1.1.17
88707,L13036442,42.3615882,-71.5089798,US-MA,/GOOGLE_MAP/ZOOM:15,S77999266,OBS1036157671,11,21,2020,PFW_2021,blujay,5,1,0,1,1,1,1,0.001,0.0,PFW Web 4.1.4
88718,L1810281,37.2325665,-80.067265,US-VA,,S85917102,OBS1126210517,4,3,2021,PFW_2021,blujay,3,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
88719,L4041976,37.110925,-76.424379,US-VA,/GOOGLE_MAP/ZOOM:15,S76951564,OBS1021381128,11,28,2020,PFW_2021,blujay,2,1,0,1,1,1,1,8.001,0.0,PFW Web 4.1.4
88730,L8346498,41.6023506,-85.8428335,US-IN,/GOOGLE_MAP/ZOOM:15,S81700401,OBS1075670911,2,1,2021,PFW_2021,blujay,1,1,0,1,1,1,0,1.001,5.0,PFW Web 4.1.4
88735,L12758079,43.8914151,-73.315125,US-VT,/GOOGLE_MAP/ZOOM:15,S79593230,OBS1055824742,1,18,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,5.0,PFW Web 4.1.4
88752,L12709105,39.1326943,-76.5229082,US-MD,/GOOGLE_MAP/ZOOM:18,S76842408,OBS1019915334,11,27,2020,PFW_2021,blujay,1,1,0,1,1,1,1,8.001,,PFW Web 4.1.4
88756,L2731117,44.2130332,-76.6779613,CA-ON,/GOOGLE_MAP/ZOOM:15,S76978005,OBS1021761317,11,29,2020,PFW_2021,blujay,2,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
88766,L144651,42.8249016,-85.5895004,US-MI,topozone,S76323316,OBS1012774592,11,16,2020,PFW_2021,blujay,4,1,0,0,1,1,0,4.001,0.0,PFW Mobile App v1.1.14
88800,L77079,38.9889266,-84.3549434,US-KY,postal_code,S82259723,OBS1081680447,2,15,2021,PFW_2021,blujay,9,1,0,1,1,1,1,1.001,5.0,PFW Web 4.1.4
88821,L614447,45.038892,-93.183603,US-MN,ESRI_WEBSERVICE_STREET,S77586726,OBS1030351115,12,13,2020,PFW_2021,blujay,1,1,0,1,1,1,1,4.001,0.0,PFW Web 4.1.4
88851,L6584326,44.2551991,-88.75848,US-WI,/GOOGLE_MAP/ZOOM:12,S77587467,OBS1030357621,12,14,2020,PFW_2021,blujay,5,1,0,1,0,1,0,1.001,0.0,PFW Web 4.1.4
88862,L10198960,43.127671,-76.132461,US-NY,/GOOGLE_MAP/ZOOM:15,S81783270,OBS1076461551,2,15,2021,PFW_2021,blujay,2,1,0,1,1,1,1,4.001,15.001,PFW Web 4.1.4
88874,L5081199,41.7606846,-74.0600395,US-NY,/GOOGLE_MAP/ZOOM:12,S80953908,OBS1071235684,1,27,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
88878,L3480987,42.503956,-77.659082,US-NY,/GOOGLE_MAP/ZOOM:15,S83018527,OBS1090435616,3,6,2021,PFW_2021,blujay,4,1,0,1,0,1,0,0.001,5.0,PFW Web 4.1.4
88892,L487238,41.3612206,-71.8682241,US-CT,ESRI_WEBSERVICE_STREET/GOOGLE_MAP/ZOOM:2,S80138975,OBS1062498086,1,28,2021,PFW_2021,blujay,7,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
88921,L12707489,45.0195188,-78.6600924,CA-ON,/GOOGLE_MAP/ZOOM:15,S84587289,OBS1109451419,4,2,2021,PFW_2021,blujay,1,1,0,1,0,1,1,1.001,0.0,PFW Mobile App v1.1.17
88989,L13021456,37.373785,-92.8948709,US-MO,/GOOGLE_MAP/ZOOM:15,S80472816,OBS1066458060,1,28,2021,PFW_2021,blujay,12,1,0,1,0,1,0,1.001,0.001,PFW Web 4.1.4
89036,L1809041,41.9897201,-83.9362103,US-MI,,S82538748,OBS1084871364,2,27,2021,PFW_2021,blujay,4,1,0,1,1,1,1,8.001,0.0,PFW Web 4.1.4
89060,L8143533,42.481214,-83.1805399,US-MI,/GOOGLE_MAP/ZOOM:15,S76999152,OBS1022052483,11,30,2020,PFW_2021,blujay,1,1,0,0,1,1,1,4.001,0.001,PFW Web 4.1.4
89207,L12967164,37.6511,-77.5328541,US-VA,/GOOGLE_MAP/ZOOM:15,S77642909,OBS1031101562,12,4,2020,PFW_2021,blujay,3,1,0,0,1,0,1,1.001,0.0,PFW Web 4.1.4
89272,L354700,43.086962,-77.489179,US-NY,ESRI_WEBSERVICE_STREET,S79847093,OBS1058856537,1,23,2021,PFW_2021,blujay,3,1,0,1,1,1,1,8.001,5.0,PFW Web 4.1.4
89279,L2479401,44.512115,-81.3102865,CA-ON,/GOOGLE_MAP/ZOOM:15,S77520522,OBS1029390041,12,8,2020,PFW_2021,blujay,1,1,0,1,1,1,0,1.001,0.001,PFW Web 4.1.4
89303,L8146498,53.4358406,-117.5256765,CA-AB,/GOOGLE_MAP/ZOOM:17,S79087972,OBS1049564633,1,9,2021,PFW_2021,blujay,4,1,0,1,1,0,1,1.001,0.001,PFW Mobile App v1.1.17
89307,L6648657,39.2762999,-76.939511,US-MD,/GOOGLE_MAP/ZOOM:15,S78727847,OBS1045087445,11,17,2020,PFW_2021,blujay,1,1,0,0,1,1,1,0.001,0.0,PFW Web 4.1.4
89329,L12754363,42.3900934,-76.0469127,US-NY,/GOOGLE_MAP/ZOOM:18,S84455053,OBS1107919081,3,27,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
89339,L3982373,41.574523,-87.885544,US-IL,/GOOGLE_MAP/ZOOM:15,S81211284,OBS1072568549,11,25,2020,PFW_2021,blujay,2,1,0,1,1,0,0,0.001,0.0,PFW Web 4.1.4
89343,L6477327,42.4027666,-75.0603533,US-NY,/GOOGLE_MAP/ZOOM:15,S81946213,OBS1078144270,2,18,2021,PFW_2021,blujay,10,1,0,1,0,1,0,1.001,15.001,PFW Web 4.1.4
89390,L6504019,38.7021019,-85.474982,US-IN,/GOOGLE_MAP/ZOOM:15,S80261494,OBS1063928571,1,25,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
89398,L14098515,34.8919976,-79.4449223,US-NC,/GOOGLE_MAP/ZOOM:15,S83770267,OBS1099310383,3,11,2021,PFW_2021,blujay,2,1,0,1,0,1,0,0.001,0.0,PFW Web 4.1.4
89399,L12694424,42.5610547,-76.5556193,US-NY,/GOOGLE_MAP/ZOOM:15,S80185419,OBS1063823842,1,31,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,5.0,PFW Mobile App v1.1.17
89422,L5408367,39.759678,-75.6148624,US-DE,/GOOGLE_MAP/ZOOM:15,S83324050,OBS1093989069,2,6,2021,PFW_2021,blujay,1,1,0,1,1,1,1,4.001,0.001,PFW Web 4.1.4
89423,L13613225,30.2464698,-97.8307003,US-TX,/GOOGLE_MAP/ZOOM:15,S81098380,OBS1072090233,2,13,2021,PFW_2021,blujay,1,1,0,1,1,1,1,8.001,0.001,PFW Mobile App v1.1.17
89471,L12981129,35.2035388,-82.1761432,US-NC,/GOOGLE_MAP/ZOOM:15,S78151174,OBS1038058868,12,28,2020,PFW_2021,blujay,7,1,0,1,1,0,1,4.001,0.0,PFW Mobile App v1.1.17
89487,L4234689,40.3626589,-74.5756191,US-NJ,/GOOGLE_MAP/ZOOM:15,S80221620,OBS1063434003,12,28,2020,PFW_2021,blujay,2,1,0,1,1,0,1,0.001,0.0,PFW Web 4.1.4
89492,L12583209,39.2541049,-76.7921896,US-MD,/GOOGLE_MAP/ZOOM:18,S78643037,OBS1044051190,1,2,2021,PFW_2021,blujay,1,1,0,1,1,1,1,4.001,0.0,PFW Web 4.1.4
89524,L471646,41.665628,-83.620964,US-OH,ESRI_WEBSERVICE_STREET,S77887804,OBS1034571671,12,18,2020,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
89558,L8835505,42.5373779,-76.184301,US-NY,/GOOGLE_MAP/ZOOM:15,S76875477,OBS1020300786,11,28,2020,PFW_2021,blujay,4,1,0,1,0,1,0,0.001,0.0,PFW Web 4.1.4
89564,L233406,45.4529953,-73.4844284,CA-QC,PointMaker1.0_2,S76383331,OBS1013507330,11,16,2020,PFW_2021,blujay,2,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
89576,L6556093,39.0224035,-77.0380534,US-MD,/GOOGLE_MAP/ZOOM:15,S85355833,OBS1118790201,4,8,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
89612,L10964890,42.3153332,-83.779058,US-MI,/GOOGLE_MAP/ZOOM:15,S86665607,OBS1136042507,12,5,2020,PFW_2021,blujay,1,1,0,1,0,0,0,1.001,0.0,PFW Web 4.1.4
89648,L1038866,40.8337746,-74.1864166,US-NJ,ESRI_WEBSERVICE_STREET,S78721822,OBS1045021416,12,19,2020,PFW_2021,blujay,3,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
89675,L12743309,43.4074156,-70.8082908,US-ME,/GOOGLE_MAP/ZOOM:15,S76786881,OBS1019137569,11,26,2020,PFW_2021,blujay,4,1,0,1,0,1,1,1.001,0.0,PFW Mobile App v1.1.17
89735,L6619922,39.7714745,-105.0619296,US-CO,/GOOGLE_MAP/ZOOM:18,S87039419,OBS1141094797,4,24,2021,PFW_2021,blujay,3,1,0,1,0,1,0,1.001,0.0,PFW Web 4.1.4
89756,L12700181,44.3678271,-73.1963629,US-VT,/GOOGLE_MAP/ZOOM:18,S82565927,OBS1085222672,2,27,2021,PFW_2021,blujay,2,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
89767,L21308,42.1198083,-75.73627,US-NY,POSTCODE LAT/LONG LOOKUP,S80619884,OBS1068104390,2,6,2021,PFW_2021,blujay,7,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
89774,L3221505,42.645237,-83.3478051,US-MI,/GOOGLE_MAP/ZOOM:15,S84508169,OBS1108444846,3,29,2021,PFW_2021,blujay,1,1,0,1,1,1,1,4.001,0.0,PFW Web 4.1.4
89815,L8596345,41.1380089,-74.0634478,US-NY,/GOOGLE_MAP/ZOOM:15,S80313975,OBS1064547577,1,31,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
89845,L39033,39.04164,-77.04791,US-MD,POSTCODE LAT/LONG LOOKUP,S87456512,OBS1146688578,1,28,2021,PFW_2021,blujay,2,1,0,1,1,1,1,4.001,0.0,PFW Web 4.1.4
89867,L5406365,25.6533066,-80.3526326,US-FL,/GOOGLE_MAP/ZOOM:15,S76555991,OBS1015901729,11,21,2020,PFW_2021,blujay,2,1,0,1,1,1,1,4.001,0.0,PFW Web 4.1.4
89878,L10140863,43.45978,-80.5123808,CA-ON,/GOOGLE_MAP/ZOOM:15,S85520749,OBS1120965661,4,4,2021,PFW_2021,blujay,3,1,0,1,1,1,1,4.001,0.0,PFW Mobile App v1.1.17
89879,L10218290,42.1542056,-72.2036988,US-MA,/GOOGLE_MAP/ZOOM:18,S78604148,OBS1043529942,1,2,2021,PFW_2021,blujay,5,1,0,1,1,1,1,4.001,0.001,PFW Web 4.1.4
89884,L13147095,43.9616192,-79.8480695,CA-ON,/GOOGLE_MAP/ZOOM:18,S78575655,OBS1043205252,1,2,2021,PFW_2021,blujay,2,1,0,0,1,1,0,1.001,5.0,PFW Web 4.1.4
89907,L74381,44.9616779,-93.1632096,US-MN,POSTCODE LAT/LONG LOOKUP,S89001906,OBS1167480631,2,20,2021,PFW_2021,blujay,2,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
89912,L7099353,42.250085,-72.5625132,US-MA,/GOOGLE_MAP/ZOOM:18,S89295642,OBS1171333590,4,8,2021,PFW_2021,blujay,1,1,0,1,1,1,1,8.001,0.0,PFW Web 4.1.4
89919,L12713802,45.0245542,-93.4111152,US-MN,/GOOGLE_MAP/ZOOM:16,S85564911,OBS1121508596,4,13,2021,PFW_2021,blujay,1,1,0,1,1,1,1,0.001,0.0,PFW Web 4.1.4
89920,L12852073,35.4984652,-92.0431444,US-AR,/GOOGLE_MAP/ZOOM:15,S82763360,OBS1087547203,3,3,2021,PFW_2021,blujay,1,1,0,1,1,1,1,8.001,0.0,PFW Web 4.1.4
89926,L4032924,42.3642923,-71.397618,US-MA,/GOOGLE_MAP/ZOOM:15,S86138710,OBS1129156863,3,27,2021,PFW_2021,blujay,1,1,0,0,1,1,1,0.001,0.0,PFW Web 4.1.4
89987,L73444,25.65998,-80.36122,US-FL,POSTCODE LAT/LONG LOOKUP,S78165512,OBS1038224407,11,21,2020,PFW_2021,blujay,2,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
89996,L5036616,43.1180501,-89.2770642,US-WI,/GOOGLE_MAP/ZOOM:18,S84018168,OBS1102371422,2,7,2021,PFW_2021,blujay,5,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
90060,L12751349,44.8883398,-93.253624,US-MN,/GOOGLE_MAP/ZOOM:15,S76654660,OBS1017265564,11,24,2020,PFW_2021,blujay,3,1,0,0,1,0,1,1.001,0.0,PFW Mobile App v1.1.17
90083,L3450745,45.4121347,-75.8898031,CA-QC,/GOOGLE_MAP/ZOOM:15,S85080490,OBS1115336735,4,6,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
90098,L612658,42.9086001,-75.9963799,US-NY,ESRI_WEBSERVICE_CITY/GOOGLE_MAP/ZOOM:5,S85087834,OBS1115415171,4,5,2021,PFW_2021,blujay,4,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
90154,L8273949,40.1688392,-82.2955799,US-OH,/GOOGLE_MAP/ZOOM:15,S83133649,OBS1092335636,3,10,2021,PFW_2021,blujay,4,1,0,0,1,1,0,1.001,0.0,PFW Mobile App v1.1.17
90167,L139176,39.1999784,-77.1904107,US-MD,POSTCODE LAT/LONG LOOKUP,S87031929,OBS1140996149,3,18,2021,PFW_2021,blujay,2,1,0,1,0,0,1,1.001,0.0,PFW Web 4.1.4
90195,L2419428,39.578008,-76.6222787,US-MD,/GOOGLE_MAP/ZOOM:16,S76741922,OBS1018516876,11,24,2020,PFW_2021,blujay,6,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
90217,L7169713,43.5091879,-80.1664639,CA-ON,/GOOGLE_MAP/ZOOM:15,S82491508,OBS1084398632,2,9,2021,PFW_2021,blujay,1,1,0,1,0,1,1,0.001,5.0,PFW Web 4.1.4
90225,L3236236,29.675636,-95.50211,US-TX,/GOOGLE_MAP/ZOOM:15,S77207379,OBS1024924847,12,5,2020,PFW_2021,blujay,4,1,0,1,0,1,0,1.001,0.0,PFW Mobile App v1.1.17
90254,L12897285,41.7731256,-72.7114941,US-CT,/GOOGLE_MAP/ZOOM:15,S87005879,OBS1140671172,2,6,2021,PFW_2021,blujay,2,1,0,1,0,0,1,1.001,,PFW Web 4.1.4
90277,L3227325,41.5819015,-78.6759496,US-PA,/GOOGLE_MAP/ZOOM:18,S80253203,OBS1063851821,1,30,2021,PFW_2021,blujay,2,1,0,1,1,1,1,0.001,15.001,PFW Web 4.1.4
90285,L80135,42.26633,-78.62849,US-NY,topozone,S78174672,OBS1038312337,12,26,2020,PFW_2021,blujay,11,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
90362,L12954612,39.8585434,-75.7185681,US-PA,/GOOGLE_MAP/ZOOM:15,S82806046,OBS1088017229,3,3,2021,PFW_2021,blujay,2,1,0,1,1,1,0,1.001,0.0,PFW Web 4.1.4
90417,L12721231,44.9765058,-93.3585343,US-MN,/GOOGLE_MAP/ZOOM:15,S79069968,OBS1049369277,1,9,2021,PFW_2021,blujay,3,1,0,1,0,0,0,1.001,5.0,PFW Web 4.1.4
90462,L12747744,42.8137822,-73.9253044,US-NY,/GOOGLE_MAP/ZOOM:15,S86453095,OBS1133187150,4,24,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
90500,L3973186,30.170304,-95.755236,US-TX,/GOOGLE_MAP/ZOOM:18,S84960036,OBS1113938115,3,20,2021,PFW_2021,blujay,1,1,0,0,1,0,1,1.001,,PFW Web 4.1.4
90501,L358057,43.877585,-69.574188,US-ME,ESRI_WEBSERVICE_STREET,S83500285,OBS1096087104,3,13,2021,PFW_2021,blujay,2,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
90538,L13174834,40.5035554,-89.0163088,US-IL,/GOOGLE_MAP/ZOOM:15,S80470575,OBS1066424564,2,1,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
90565,L8156348,40.5049349,-74.4997035,US-NJ,/GOOGLE_MAP/ZOOM:15,S76983405,OBS1021833667,11,28,2020,PFW_2021,blujay,4,1,0,1,0,1,0,1.001,0.0,PFW Web 4.1.4
90567,L12795243,40.09494,-76.2766719,US-PA,/GOOGLE_MAP/ZOOM:15,S83478790,OBS1095789085,3,14,2021,PFW_2021,blujay,3,1,0,1,1,1,1,4.001,0.0,PFW Web 4.1.4
90571,L8164464,44.5523135,-71.5021133,US-NH,/GOOGLE_MAP/ZOOM:14,S81650399,OBS1075308940,2,14,2021,PFW_2021,blujay,6,1,0,1,1,1,1,4.001,15.001,PFW Web 4.1.4
90608,L42073,35.8175435,-86.1916602,US-TN,POSTCODE LAT/LONG LOOKUP,S82803459,OBS1087984575,2,27,2021,PFW_2021,blujay,5,1,0,1,1,1,1,4.001,0.0,PFW Web 4.1.4
90653,L13072640,38.5317122,-78.1518822,US-VA,/GOOGLE_MAP/ZOOM:15,S81922010,OBS1077932900,2,19,2021,PFW_2021,blujay,2,1,0,1,0,1,0,1.001,0.001,PFW Mobile App v1.1.17
90666,L8164464,44.5523135,-71.5021133,US-NH,/GOOGLE_MAP/ZOOM:14,S79893441,OBS1059446497,1,24,2021,PFW_2021,blujay,7,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
90667,L12741576,42.4873526,-75.0824118,US-NY,/GOOGLE_MAP/ZOOM:15,S83331027,OBS1094077258,3,9,2021,PFW_2021,blujay,4,1,0,1,1,1,1,0.001,0.001,PFW Web 4.1.4
90684,L12754424,44.567979,-64.2990425,CA-NS,/GOOGLE_MAP/ZOOM:15,S79975524,OBS1060515871,1,26,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
90702,L5081112,42.5861651,-71.3646956,US-MA,/GOOGLE_MAP/ZOOM:18,S79846784,OBS1058850112,1,23,2021,PFW_2021,blujay,3,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
90704,L6468276,41.1843508,-104.8202723,US-WY,/GOOGLE_MAP/ZOOM:18,S83348895,OBS1094244002,3,7,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
90737,L236092,33.4124985,-80.4346008,US-SC,otherCounty highway map,S84612572,OBS1109757464,3,31,2021,PFW_2021,blujay,1,1,0,1,1,1,0,0.001,0.0,PFW Web 4.1.4
90786,L4090312,39.3590532,-76.6692582,US-MD,/GOOGLE_MAP/ZOOM:18,S79856135,OBS1058966468,1,23,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
90799,L4023433,40.6562134,-80.0583193,US-PA,/GOOGLE_MAP/ZOOM:15,S76320871,OBS1012741307,11,14,2020,PFW_2021,blujay,5,1,0,1,1,1,0,4.001,0.0,PFW Web 4.0.4
90803,L12785093,46.1856817,-79.2671168,CA-ON,/GOOGLE_MAP/ZOOM:16,S86120159,OBS1128874683,4,3,2021,PFW_2021,blujay,3,1,0,1,0,1,1,1.001,0.0,PFW Web 4.1.4
90827,L12579890,43.4625162,-76.4942503,US-NY,/GOOGLE_MAP/ZOOM:20,S79806532,OBS1058421543,1,24,2021,PFW_2021,blujay,4,1,0,1,1,1,1,1.001,0.001,PFW Mobile App v1.1.17
90845,L10140681,46.360469,-63.1463431,CA-PE,/GOOGLE_MAP/ZOOM:15,S84003149,OBS1102207379,3,22,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
90855,L80421,45.4020961,-74.1560841,CA-QC,otherGPS BASE SITE,S76680324,OBS1017618775,11,21,2020,PFW_2021,blujay,5,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
90862,L4063146,43.0772989,-76.860753,US-NY,/GOOGLE_MAP/ZOOM:15,S76624920,OBS1016877177,11,15,2020,PFW_2021,blujay,2,1,0,1,1,1,1,4.001,0.0,PFW Web 4.1.4
90878,L8190029,43.2329696,-77.6686674,US-NY,/GOOGLE_MAP/ZOOM:15,S79918877,OBS1059801198,1,23,2021,PFW_2021,blujay,2,1,0,1,1,1,1,1.001,5.0,PFW Web 4.1.4
90881,L12741069,33.8465205,-98.5671258,US-TX,/GOOGLE_MAP/ZOOM:15,S85355474,OBS1118779039,4,10,2021,PFW_2021,blujay,3,1,0,1,1,1,1,4.001,0.0,PFW Web 4.1.4
90894,L6871362,46.055983,-74.6559039,CA-QC,,S85624299,OBS1122299069,2,24,2021,PFW_2021,blujay,1,1,0,1,1,1,0,1.001,15.001,PFW Web 4.1.4
90911,L12737438,45.1189589,-73.9846748,CA-QC,/GOOGLE_MAP/ZOOM:18,S83428058,OBS1095170060,3,12,2021,PFW_2021,blujay,2,1,0,1,1,1,1,0.001,5.0,PFW Web 4.1.4
90926,L12727879,30.3641447,-81.5845975,US-FL,/GOOGLE_MAP/ZOOM:15,S85993529,OBS1127203879,4,20,2021,PFW_2021,blujay,1,1,0,1,0,0,0,0.001,,PFW Web 4.1.4
90963,L13323881,38.782651,-77.523649,US-VA,/GOOGLE_MAP/ZOOM:15,S86439656,OBS1133048992,4,24,2021,PFW_2021,blujay,1,1,0,0,1,1,1,1.001,0.0,PFW Web 4.1.4
90973,L10939235,42.4609392,-83.4811592,US-MI,/GOOGLE_MAP/ZOOM:15,S78509814,OBS1042412509,1,1,2021,PFW_2021,blujay,2,1,0,1,1,1,1,1.001,0.001,PFW Mobile App v1.1.17
91019,L12733452,44.3950157,-106.7457959,US-WY,/GOOGLE_MAP/ZOOM:15,S83944425,OBS1101472318,3,20,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
91036,L12691262,41.9316034,-71.3940894,US-RI,/GOOGLE_MAP/ZOOM:17,S80729975,OBS1069357859,2,8,2021,PFW_2021,blujay,5,1,0,1,1,1,1,8.001,5.0,PFW Web 4.1.4
91071,L12804637,42.055699,-76.1664912,US-NY,/GOOGLE_MAP/ZOOM:19,S80578535,OBS1067712052,1,16,2021,PFW_2021,blujay,2,1,0,0,0,1,0,0.001,5.0,PFW Web 4.1.4
91077,L12778023,43.7931359,-81.467263,CA-ON,/GOOGLE_MAP/ZOOM:15,S80775584,OBS1069864517,2,8,2021,PFW_2021,blujay,5,1,0,1,0,1,0,1.001,15.001,PFW Web 4.1.4
91081,L8168334,42.861236,-76.579749,US-NY,/GOOGLE_MAP/ZOOM:15,S77477190,OBS1028762837,12,13,2020,PFW_2021,blujay,3,1,0,1,0,1,0,4.001,0.0,PFW Web 4.1.4
91113,L1332979,42.6977591,-70.9471568,US-MA,ESRI_WEBSERVICE_STREET,S82615111,OBS1085821437,2,27,2021,PFW_2021,blujay,3,1,0,1,1,1,1,1.001,5.0,PFW Web 4.1.4
91115,L235608,40.3528481,-91.4324341,US-IL,PointMaker1.0_2,S85963683,OBS1126838764,12,7,2020,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
91139,L10129214,39.0537542,-77.4217193,US-VA,/GOOGLE_MAP/ZOOM:15,S76490798,OBS1015040032,11,18,2020,PFW_2021,blujay,4,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
91177,L10456099,40.6211069,-80.0306797,US-PA,/GOOGLE_MAP/ZOOM:18,S84832211,OBS1112417174,3,30,2021,PFW_2021,blujay,1,1,0,1,1,1,1,4.001,0.0,PFW Mobile App v1.1.17
91179,L10124475,44.278945,-78.4365034,CA-ON,/GOOGLE_MAP/ZOOM:15,S77506349,OBS1029216032,12,15,2020,PFW_2021,blujay,2,1,0,1,1,1,1,1.001,5.0,PFW Mobile App v1.1.17
